date,date,occupation,dayofWeek,8877,8883,8974,8975,8985,9013,9029,9038,9047,9049,9050,9051,9052,9053,9054,9055,9056,9060,9069,9070,9071,9075,9077,9078,9079,9080,9081,9082,9083,9084,9086,9087,9092,9094,9039,9040
2015-11-01 00:00:00+00:00,2015-11-01 00:00:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 00:15:00+00:00,2015-11-01 00:15:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 00:30:00+00:00,2015-11-01 00:30:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 00:45:00+00:00,2015-11-01 00:45:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 01:00:00+00:00,2015-11-01 01:00:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 01:15:00+00:00,2015-11-01 01:15:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 01:30:00+00:00,2015-11-01 01:30:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 01:45:00+00:00,2015-11-01 01:45:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 02:00:00+00:00,2015-11-01 02:00:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 02:15:00+00:00,2015-11-01 02:15:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 02:30:00+00:00,2015-11-01 02:30:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 02:45:00+00:00,2015-11-01 02:45:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 03:00:00+00:00,2015-11-01 03:00:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 03:15:00+00:00,2015-11-01 03:15:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 03:30:00+00:00,2015-11-01 03:30:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 03:45:00+00:00,2015-11-01 03:45:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 04:00:00+00:00,2015-11-01 04:00:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 04:15:00+00:00,2015-11-01 04:15:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 04:30:00+00:00,2015-11-01 04:30:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 04:45:00+00:00,2015-11-01 04:45:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 05:00:00+00:00,2015-11-01 05:00:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 05:15:00+00:00,2015-11-01 05:15:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 05:30:00+00:00,2015-11-01 05:30:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 05:45:00+00:00,2015-11-01 05:45:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 06:00:00+00:00,2015-11-01 06:00:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 06:15:00+00:00,2015-11-01 06:15:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 06:30:00+00:00,2015-11-01 06:30:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 06:45:00+00:00,2015-11-01 06:45:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 07:00:00+00:00,2015-11-01 07:00:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 07:15:00+00:00,2015-11-01 07:15:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 07:30:00+00:00,2015-11-01 07:30:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 07:45:00+00:00,2015-11-01 07:45:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 08:00:00+00:00,2015-11-01 08:00:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 08:15:00+00:00,2015-11-01 08:15:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 08:30:00+00:00,2015-11-01 08:30:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 08:45:00+00:00,2015-11-01 08:45:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 09:00:00+00:00,2015-11-01 09:00:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 09:15:00+00:00,2015-11-01 09:15:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 09:30:00+00:00,2015-11-01 09:30:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 09:45:00+00:00,2015-11-01 09:45:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 10:00:00+00:00,2015-11-01 10:00:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 10:15:00+00:00,2015-11-01 10:15:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 10:30:00+00:00,2015-11-01 10:30:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 10:45:00+00:00,2015-11-01 10:45:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 11:00:00+00:00,2015-11-01 11:00:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 11:15:00+00:00,2015-11-01 11:15:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 11:30:00+00:00,2015-11-01 11:30:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 11:45:00+00:00,2015-11-01 11:45:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 12:00:00+00:00,2015-11-01 12:00:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 12:15:00+00:00,2015-11-01 12:15:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 12:30:00+00:00,2015-11-01 12:30:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 12:45:00+00:00,2015-11-01 12:45:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 13:00:00+00:00,2015-11-01 13:00:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 13:15:00+00:00,2015-11-01 13:15:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 13:30:00+00:00,2015-11-01 13:30:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 13:45:00+00:00,2015-11-01 13:45:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 14:00:00+00:00,2015-11-01 14:00:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 14:15:00+00:00,2015-11-01 14:15:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 14:30:00+00:00,2015-11-01 14:30:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 14:45:00+00:00,2015-11-01 14:45:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 15:00:00+00:00,2015-11-01 15:00:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 15:15:00+00:00,2015-11-01 15:15:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 15:30:00+00:00,2015-11-01 15:30:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 15:45:00+00:00,2015-11-01 15:45:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 16:00:00+00:00,2015-11-01 16:00:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 16:15:00+00:00,2015-11-01 16:15:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 16:30:00+00:00,2015-11-01 16:30:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 16:45:00+00:00,2015-11-01 16:45:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 17:00:00+00:00,2015-11-01 17:00:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 17:15:00+00:00,2015-11-01 17:15:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 17:30:00+00:00,2015-11-01 17:30:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 17:45:00+00:00,2015-11-01 17:45:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 18:00:00+00:00,2015-11-01 18:00:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 18:15:00+00:00,2015-11-01 18:15:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 18:30:00+00:00,2015-11-01 18:30:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 18:45:00+00:00,2015-11-01 18:45:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 19:00:00+00:00,2015-11-01 19:00:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 19:15:00+00:00,2015-11-01 19:15:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 19:30:00+00:00,2015-11-01 19:30:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 19:45:00+00:00,2015-11-01 19:45:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 20:00:00+00:00,2015-11-01 20:00:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 20:15:00+00:00,2015-11-01 20:15:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 20:30:00+00:00,2015-11-01 20:30:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 20:45:00+00:00,2015-11-01 20:45:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 21:00:00+00:00,2015-11-01 21:00:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 21:15:00+00:00,2015-11-01 21:15:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 21:30:00+00:00,2015-11-01 21:30:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 21:45:00+00:00,2015-11-01 21:45:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 22:00:00+00:00,2015-11-01 22:00:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 22:15:00+00:00,2015-11-01 22:15:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 22:30:00+00:00,2015-11-01 22:30:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 22:45:00+00:00,2015-11-01 22:45:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 23:00:00+00:00,2015-11-01 23:00:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 23:15:00+00:00,2015-11-01 23:15:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 23:30:00+00:00,2015-11-01 23:30:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01 23:45:00+00:00,2015-11-01 23:45:00+00:00,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 00:00:00+00:00,2015-11-02 00:00:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 00:15:00+00:00,2015-11-02 00:15:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 00:30:00+00:00,2015-11-02 00:30:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 00:45:00+00:00,2015-11-02 00:45:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 01:00:00+00:00,2015-11-02 01:00:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 01:15:00+00:00,2015-11-02 01:15:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 01:30:00+00:00,2015-11-02 01:30:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 01:45:00+00:00,2015-11-02 01:45:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 02:00:00+00:00,2015-11-02 02:00:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 02:15:00+00:00,2015-11-02 02:15:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 02:30:00+00:00,2015-11-02 02:30:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 02:45:00+00:00,2015-11-02 02:45:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 03:00:00+00:00,2015-11-02 03:00:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 03:15:00+00:00,2015-11-02 03:15:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 03:30:00+00:00,2015-11-02 03:30:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 03:45:00+00:00,2015-11-02 03:45:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 04:00:00+00:00,2015-11-02 04:00:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 04:15:00+00:00,2015-11-02 04:15:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 04:30:00+00:00,2015-11-02 04:30:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 04:45:00+00:00,2015-11-02 04:45:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 05:00:00+00:00,2015-11-02 05:00:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 05:15:00+00:00,2015-11-02 05:15:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 05:30:00+00:00,2015-11-02 05:30:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 05:45:00+00:00,2015-11-02 05:45:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 06:00:00+00:00,2015-11-02 06:00:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 06:15:00+00:00,2015-11-02 06:15:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 06:30:00+00:00,2015-11-02 06:30:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 06:45:00+00:00,2015-11-02 06:45:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 07:00:00+00:00,2015-11-02 07:00:00+00:00,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 07:15:00+00:00,2015-11-02 07:15:00+00:00,0.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 07:30:00+00:00,2015-11-02 07:30:00+00:00,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 07:45:00+00:00,2015-11-02 07:45:00+00:00,0.9944444444444444,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 08:00:00+00:00,2015-11-02 08:00:00+00:00,0.9888888888888888,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 08:15:00+00:00,2015-11-02 08:15:00+00:00,0.9833333333333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 08:30:00+00:00,2015-11-02 08:30:00+00:00,0.9777777777777776,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 08:45:00+00:00,2015-11-02 08:45:00+00:00,0.9722222222222221,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 09:00:00+00:00,2015-11-02 09:00:00+00:00,0.9666666666666666,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 09:15:00+00:00,2015-11-02 09:15:00+00:00,0.961111111111111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 09:30:00+00:00,2015-11-02 09:30:00+00:00,0.9555555555555555,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 09:45:00+00:00,2015-11-02 09:45:00+00:00,0.95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 10:00:00+00:00,2015-11-02 10:00:00+00:00,0.9444444444444444,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 10:15:00+00:00,2015-11-02 10:15:00+00:00,0.9388888888888888,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 10:30:00+00:00,2015-11-02 10:30:00+00:00,0.9333333333333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 10:45:00+00:00,2015-11-02 10:45:00+00:00,0.9277777777777776,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 11:00:00+00:00,2015-11-02 11:00:00+00:00,0.9222222222222222,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 11:15:00+00:00,2015-11-02 11:15:00+00:00,0.9166666666666666,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 11:30:00+00:00,2015-11-02 11:30:00+00:00,0.911111111111111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 11:45:00+00:00,2015-11-02 11:45:00+00:00,0.9055555555555554,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 12:00:00+00:00,2015-11-02 12:00:00+00:00,0.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 12:15:00+00:00,2015-11-02 12:15:00+00:00,0.825,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 12:30:00+00:00,2015-11-02 12:30:00+00:00,0.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 12:45:00+00:00,2015-11-02 12:45:00+00:00,0.875,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 13:00:00+00:00,2015-11-02 13:00:00+00:00,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 13:15:00+00:00,2015-11-02 13:15:00+00:00,0.9916666666666666,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 13:30:00+00:00,2015-11-02 13:30:00+00:00,0.9833333333333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 13:45:00+00:00,2015-11-02 13:45:00+00:00,0.975,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 14:00:00+00:00,2015-11-02 14:00:00+00:00,0.9666666666666666,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 14:15:00+00:00,2015-11-02 14:15:00+00:00,0.9583333333333334,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 14:30:00+00:00,2015-11-02 14:30:00+00:00,0.95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 14:45:00+00:00,2015-11-02 14:45:00+00:00,0.9416666666666667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 15:00:00+00:00,2015-11-02 15:00:00+00:00,0.9333333333333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 15:15:00+00:00,2015-11-02 15:15:00+00:00,0.925,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 15:30:00+00:00,2015-11-02 15:30:00+00:00,0.9166666666666666,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 15:45:00+00:00,2015-11-02 15:45:00+00:00,0.9083333333333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 16:00:00+00:00,2015-11-02 16:00:00+00:00,0.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 16:15:00+00:00,2015-11-02 16:15:00+00:00,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 16:30:00+00:00,2015-11-02 16:30:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 16:45:00+00:00,2015-11-02 16:45:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 17:00:00+00:00,2015-11-02 17:00:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 17:15:00+00:00,2015-11-02 17:15:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 17:30:00+00:00,2015-11-02 17:30:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 17:45:00+00:00,2015-11-02 17:45:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 18:00:00+00:00,2015-11-02 18:00:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 18:15:00+00:00,2015-11-02 18:15:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 18:30:00+00:00,2015-11-02 18:30:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 18:45:00+00:00,2015-11-02 18:45:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 19:00:00+00:00,2015-11-02 19:00:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 19:15:00+00:00,2015-11-02 19:15:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 19:30:00+00:00,2015-11-02 19:30:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 19:45:00+00:00,2015-11-02 19:45:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 20:00:00+00:00,2015-11-02 20:00:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 20:15:00+00:00,2015-11-02 20:15:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 20:30:00+00:00,2015-11-02 20:30:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 20:45:00+00:00,2015-11-02 20:45:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02 21:00:00+00:00,2015-11-02 21:00:00+00:00,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
